seguimientoid,username
4227,1673041
4228,1670504
4229,1733239
4230,1735933
4231,1723033
4232,1670129
4233,1730404
4234,1723523
4235,1726856
4236,1770053
4237,1770053
4238,1674309
4239,1731055
4240,1724684
4241,1673018
4242,1771172
4243,1771172
4244,1770004
4245,1770536
4246,1730818
4247,1628342
4248,1629312
4249,1674479
4250,1771418
4251,1727921
4252,1727758
4253,1770417
4254,1771363
4255,1722329
4256,1631507
4257,1631507
4258,1723492
4259,1673907
4260,1673907
4261,1770058
4262,1723473
4263,1735996
4264,1729849
4265,1723147
4266,1770025
4267,1670136
4268,1724119
4269,1770105
4270,2
4270,0
4270,1
4270,7
4270,2
4270,4
4270,2
4270,7
4270,5
4270,
4270,D
4270,A
4270,N
4270,I
4270,E
4270,L
4270,
4270,F
4270,E
4270,L
4270,I
4270,P
4270,E
4270,
4270,R
4270,U
4270,I
4270,Z
4270,
4270,Z
4270,Ú
4270,Ñ
4270,I
4270,G
4270,A
4271,2
4271,0
4271,1
4271,7
4271,2
4271,4
4271,2
4271,7
4271,5
4271,
4271,D
4271,A
4271,N
4271,I
4271,E
4271,L
4271,
4271,F
4271,E
4271,L
4271,I
4271,P
4271,E
4271,
4271,R
4271,U
4271,I
4271,Z
4271,
4271,Z
4271,Ú
4271,Ñ
4271,I
4271,G
4271,A
4272,1727872
4273,1727872
4274,2
4274,0
4274,1
4274,7
4274,2
4274,4
4274,2
4274,7
4275,2
4274,5
4275,0
4275,1
4274,
4274,D
4275,7
4274,A
4275,2
4274,N
4275,4
4274,I
4275,2
4274,E
4275,7
4275,5
4274,L
4275,
4274,
4274,F
4275,D
4275,A
4274,E
4275,N
4274,L
4275,I
4274,I
4275,E
4274,P
4274,E
4275,L
4274,
4275,
4274,R
4275,F
4274,U
4275,E
4274,I
4275,L
4274,Z
4274,
4275,I
4274,Z
4275,P
4274,Ú
4275,E
4274,Ñ
4275,
4274,I
4275,R
4274,G
4274,A
4275,U
4275,I
4275,Z
4275,
4275,Z
4275,Ú
4275,Ñ
4275,I
4275,G
4275,A
4276,1623142
4277,1733132
4278,1730992
4279,1673010
4281,1733230
4280,1733230
4282,1733230
4283,1727963
4284,1624955
4285,1674550
4286,1770900
4287,1770900
4288,1673752
4289,1673784
4290,1725110
4290,1727963
4290,1770271
4290,1770283
4290,1771314
4290,1673752
4291,1730082
4292,1674324
4293,1674324
4294,1771067
4295,1770536
4296,1730169
4297,1736848
4298,1670303
4299,1730204
4300,1735343
4301,1527991
4302,1674299
4303,1735987
4303,1731846
4304,1670841
4305,1674359
4306,1730204
4306,1735136
4306,1736848
4307,1632078
4308,1770818
4309,1673477
4310,1734277
4311,1733535
4312,1673013
4313,1725928
4314,1725928
4315,1646507
4316,1735269
4317,1770789
4318,1628686
4319,1770064
4320,1725750
4321,1724794
4322,1731921
4323,1735269
4324,1735909
4325,1724237
4326,1725750
4327,1724625
4328,1725750
4329,1725928
4330,1729048
4331,1770483
4332,1729048
4333,1770789
4334,1770792
4335,1623716
4336,1770792
4337,1770025
4338,1670494
4339,1770304
4340,1523052
4341,1535189
4342,1673610
4343,1624705
4344,1729838
4345,1674506
4346,1722287
4347,1725448
4348,1734721
4349,1725448
4350,1734711
4351,1727871
4352,1727871
4353,1725928
4354,1674156
4355,1730981
4356,1727871
4357,1673955
4358,1725925
4359,1674479
4360,1722329
4361,1727758
4362,1631507
4363,1771418
4364,1770417
4365,1725925
4366,1673103
4367,1727921
4368,1725925
4369,1524905
4370,1524905
4371,1725925
4372,1725925
4373,1725925
4374,1727758
4375,1722329
4376,1631507
4377,1727921
4378,1727921
4379,1735875
4380,1730992
4381,1730992
4382,1770644
4383,1724966
4384,1673087
4385,1673844
4386,1734398
4387,1674794
4388,1674002
4389,1730190
4390,1674002
4390,1674309
4390,1673680
4390,1730082
4390,1730190
4390,1730818
4391,1674002
4391,1674309
4391,1673680
4391,1730082
4391,1730190
4391,1730818
4392,1674002
4392,1674309
4392,1673680
4392,1730082
4392,1730190
4392,1730818
4393,1726755
4394,1771305
4395,1771305
4396,1724233
4397,1724233
4398,1725203
4399,1733142
4400,1725172
4401,1558550
4402,1558552
4403,1755879
4404,1674324
4405,1558553
4406,1771477
4407,1723453
4408,1730804
4409,1673853
4410,1671165
4411,1632607
4412,1734427
4413,1558551
4414,1673355
4415,1674361
4416,1674361
4417,1726066
4418,1726066
4419,1725403
4420,1673313
4421,1725403
4422,1733535
4423,1673313
4424,1726572
4425,1729711
4426,1673313
4427,1673313
4428,1673808
4429,1725934
4430,1725934
4431,1725934
4432,1729907
4433,1729907
4434,1729907
4435,1729907
4436,1729907
4437,1729907
4438,1624704
4439,1624704
4440,1624704
4441,1725028
4442,1727901
4443,1630340
4444,1630340
4445,1670687
4446,1725229
4447,1725404
4448,1725404
4449,1725404
4450,1770285
4451,1725404
4452,1725422
4453,1626971
4454,1626971
4455,1626971
4456,1673902
4457,1673847
4458,1727895
4459,1673192
4460,1670375
4461,1674549
4462,1674411
4463,1727895
4464,1670013
4465,1670286
4466,1622535
4467,1632215
4468,1624793
4469,2
4469,0
4469,1
4469,7
4469,3
4469,6
4469,1
4469,6
4469,6
4469,
4469,S
4469,E
4469,B
4469,A
4469,S
4469,T
4469,I
4469,A
4469,N
4469,
4469,D
4469,I
4469,A
4469,Z
4469,
4469,L
4469,O
4469,P
4469,E
4469,Z
4470,1730645
4471,1733171
4472,1522169
4473,1727874
4474,1522115
4475,1522115
4476,1522165
4477,1522792
4478,1731846
4479,1622214
4480,1673374
4481,1723609
4482,1730645
4483,1674014
4484,1727649
4485,1725598
4486,1726520
4487,1673250
4488,1730365
4489,1722732
4490,1726520
4491,1735582
4492,1735235
4493,1673713
4494,1735582
4495,1732843
4496,1673612
4497,1725435
4498,1529748
4499,1729460
4500,1726572
4501,1670419
4502,1726292
4503,1522175
4504,1770487
4505,1729019
4506,1729019
4507,1734701
4508,1729695
4509,1729177
4510,1735429
4511,1735429
4512,1674298
4513,1729624
4514,1731629
4515,1733625
4516,1735201
4517,1735201
4518,1735201
4519,1770255
4520,1725884
4521,1723321
4522,1737160
4523,1725921
4524,1735743
4525,1730976
4526,1674508
4527,1770255
4528,1730105
4529,1729322
4530,1670015
4531,1734831
4532,1734367
4533,1726431
4534,1674178
4535,1730368
4536,1770223
4537,1730472
4538,1670020
4539,1674178
4540,1731410
4541,1674178
4542,1770227
4542,1729865
4542,1730368
4542,1731410
4542,1734367
4542,1734654
4543,1674582
4544,1770196
4545,1730472
4546,1725352
4547,1623270
4548,1727707
4549,1734245
4550,1522371
4551,1674175
4552,1522371
4553,1730490
4554,1522158
4555,1631970
4556,1727889
4557,1629445
4558,1674003
4559,1726385
4560,1770034
4561,1523982
4562,1725813
4563,1734124
4564,1734124
4565,1770444
4566,1674744
4567,1673830
4568,1674744
4569,1771111
4570,1523212
4571,1522897
4572,1770580
4573,1673335
4574,1673713
4575,1725921
4576,1725921
4577,1624892
4578,1725884
4579,1673604
4580,1730033
4581,1726520
4582,1734040
4583,1622400
4584,1730105
4585,1622400
4586,1734831
4587,1674550
4588,1673784
4589,1673784
4590,1723248
4591,1674637
4592,1525450
4593,1522158
4594,1673095
4595,1631970
4596,1670352
4597,1523982
4598,1522188
4599,1770444
4600,1522897
4601,1629656
4602,1670585
4603,1673335
4604,1674178
4605,1670351
4606,1730472
4607,1673604
4608,1670351
4609,1674124
4610,1730033
4611,1670351
4612,1673875
4613,1736878
4614,1727875
4615,1733666
4616,1727949
4617,1673876
4617,1673485
4617,1674175
4617,1726431
4617,1727707
4617,1729322
4618,1674416
4619,1674416
4620,1674416
4621,1522175
4622,1673485
4623,1645277
4623,1673507
4623,1674124
4624,1729322
4625,1673507
4626,1734163
4627,1729040
4628,1674579
4629,1726497
4630,1645277
4631,1734819
4632,1725754
4633,1628342
4634,1628342
4635,1724247
4636,1673420
4637,1729872
4638,1673876
4639,1730286
4640,1724357
4641,1734402
4642,1522116
4643,1734818
4644,1673312
4645,1673312
4646,1674297
4647,1674538
4648,1735480
4649,1673822
4650,1724872
4651,1674297
4652,1674297
4653,1674297
4654,1674297
4655,1646507
4656,1674297
4657,1725172
4658,1770644
4659,1673013
4660,1725172
4661,1674297
4662,1674297
4663,1725172
4664,1722287
4665,1724233
4666,1731905
4667,1770644
4668,1725172
4669,1735869
4670,1725172
4671,1770811
4672,1725172
4673,1733929
4674,1771480
4675,1735869
4676,1735869
4677,1725854
4678,1735869
4679,1735869
4680,1725172
4681,1735869
4682,1735869
4683,1732800
4684,1670113
4685,1673312
4686,1732800
4687,1770004
4688,1770004
4689,1673512
4690,1722378
4691,1770152
4692,1726047
4693,1737091
4694,1734355
4695,1734355
4696,1670641
4697,1731267
4698,1725925
4698,1729008
4699,1729008
4700,1673046
4701,1729008
4702,1673420
4703,1673420
4704,1673853
4705,1729008
4706,1729863
4708,1729863
4707,1729863
4709,1729863
4710,1733142
4711,1733142
4712,1729008
4713,1729008
4714,1729008
4715,1733142
4716,1729008
4717,1771347
4718,1771347
4719,1730981
4720,1727762
4721,1727707
4722,1723562
4723,1673759
4724,1673759
4725,1673759
4726,1624793
4727,1726431
4728,1674175
4729,1771347
4730,1771347
4731,1771347
4732,1771347
4733,1771347
4734,1771347
4735,1770271
4736,1726300
4737,1726300
4738,1726300
4739,1726300
4740,1770686
4741,1770686
4742,1770686
4743,1770686
4744,1733142
4745,1735269
4746,1735269
4747,1733142
4748,1673235
4749,1733753
4750,1730204
4751,1730204
4752,1724237
4753,1735269
4754,1527991
4755,1632078
4756,1674299
4757,1734695
4758,1724794
4759,1628686
4760,1670841
4761,1735136
4762,1554636
4763,1554636
4764,1770174
4765,1730404
4766,1735933
4767,1673197
4768,1674444
4769,1730922
4769,1733668
4769,1726127
4770,1733668
4770,1723265
4770,1728114
4771,1728114
4772,1770165
4773,1770802
4774,1722228
4775,1722228
4776,1722228
4777,1770462
4778,1770462
4779,1722228
4780,1722228
4781,1722228
4782,1673513
4783,1730004
4784,1723473
4785,1730004
4786,1674019
4787,1674365
4788,1670044
4789,1770491
4790,1673830
4791,1670314
4792,1627331
4793,1627331
4794,1736126
4795,1633551
4796,1627331
4797,1727921
4798,1771363
4799,1722329
4800,1722329
4801,1631507
4802,1730490
4803,1770417
4804,1524905
4805,1770487
4806,1771480
4807,1727889
4808,1771480
4809,1770008
4810,1734822
4811,1727874
4812,1771418
4813,1727758
4814,1734822
4815,1734822
4816,1670029
4817,1522169
4818,1771456
4819,1771456
4820,1734715
4821,1622214
4822,1734715
4823,1734662
4824,1734662
4825,1523576
4826,1731905
4827,1734355
4828,1724299
4829,1770359
4830,1673710
4831,1673230
4832,1770271
4833,1673446
4834,1673446
4835,1673446
4836,1770686
4837,1558622
4839,1558622
4838,1558622
4840,1558622
4841,1730169
4842,1523052
4843,1722356
4844,1554636
4845,1674359
4846,1770283
4847,1733625
4848,1770283
4849,1734711
4849,1734721
4850,1770105
4851,1731776
4852,1731776
4853,1724247
4853,1730286
4853,1734402
4853,1734818
4853,1673513
4854,1731776
4855,1724684
4856,1670041
4857,1735614
4858,1670964
4859,1522792
4860,1728180
4861,1728180
4862,1673363
4863,1674632
4864,1674452
4865,1674358
4866,1674474
4867,1724301
4868,1724301
4869,1730327
4870,1730327
4871,1624955
4872,1727901
4873,1670303
4874,1736166
4875,1623142
4876,1523320
4877,1523320
4878,1670585
4879,1525450
4880,1558621
4880,1558622
4880,1558619
4881,1558621
4881,1558622
4881,1558619
4882,1670321
4883,1523320
4884,1558621
4884,1558622
4884,1558619
4885,1622400
4886,1670352
4887,1529058
4888,1670778
4889,1631194
4890,1726531
4891,1673477
4892,1522177
4893,1522177
4894,9999999
4895,1623716
4896,1523320
4897,1624955
4898,1623716
4898,1770483
4898,1724625
4898,1529058
4898,1631194
4899,1731886
4900,1771480
4901,1735711
4902,1735996
4903,1724674
4904,1674751
4905,1674427
4906,1724705
4907,9999999
4908,1522017
4909,1734820
4910,1734820
4911,1522017
4912,1734277
4913,1671165
4914,1674579
4915,1633549
4916,1770792
4917,1726572
4918,1723504
4919,1674479
4920,1727073
4921,1633551
4922,1628342
4923,1731022
4924,1770792
4925,1731022
4927,1730396
4927,1731097
4927,1730801
4926,1730396
4926,1731097
4926,1730801
4928,1770789
4929,1673752
4930,1673752
4931,1673715
4932,1674547
4933,1730396
4934,1730396
4935,1730396
4936,1731097
4937,1725886
4938,1730197
4939,1726296
